20170401000000,88747,61479,69240,27268,44,24525,40
20170401010000,88747,57429,61100,31318,55,28575,50
20170401020000,88747,56418,61100,32329,57,29586,52
20170401030000,85389,56091,61100,29298,52,27115,48
20170401040000,85648,56181,61100,29467,52,27284,49
20170401050000,85648,57891,61100,27757,48,25574,44
20170401060000,85648,58262,61100,27386,47,25203,43
20170401070000,85648,58671,61100,26977,46,24794,42
20170401080000,85648,58523,61100,27125,46,24942,43
20170401090000,85648,58387,61100,27261,47,25078,43
20170401100000,85373,58927,61100,26447,45,24264,41
20170401110000,85373,58760,60700,26614,45,24431,42
20170401120000,85373,56327,60700,29046,52,26863,48
20170401130000,85373,55809,60700,29564,53,27381,49
20170401140000,85373,56915,60700,28458,50,26275,46
20170401150000,85373,56140,60700,29233,52,27050,48
20170401160000,85373,56339,60700,29034,52,26851,48
20170401170000,85373,55505,60700,29868,54,27685,50
20170401180000,84653,55922,60700,28731,51,26548,47
20170401190000,84653,57634,60700,27019,47,24836,43
20170401200000,84653,58074,60700,26579,46,24396,42
20170401210000,84653,57777,60700,26876,47,24693,43
20170401220000,84200,58107,60700,26093,45,23910,41
20170401230000,84200,58524,60700,25676,44,23493,40
20170402000000,84200,57508,60700,26692,46,24509,43
20170402010000,84200,54066,56500,30134,56,27951,52
20170402020000,84200,52522,56500,31678,60,29495,56
20170402030000,83961,52142,56500,31819,61,29260,56
20170402040000,83961,52458,56500,31503,60,28944,55
20170402050000,83961,52491,56500,31470,60,28911,55
20170402060000,83961,52650,56500,31311,59,28752,55
20170402070000,83961,52761,56500,31200,59,28641,54
20170402080000,83961,51756,56500,32205,62,29646,57
20170402090000,83450,51635,56500,31815,62,29256,57
20170402100000,83450,52221,56500,31229,60,28670,55
20170402110000,83450,51660,56500,31790,62,29231,57
20170402120000,83450,51158,56500,32292,63,29733,58
20170402130000,83450,50533,56500,32917,65,30358,60
20170402140000,83450,50062,56500,33388,67,30829,62
20170402150000,83450,50287,56500,33163,66,30604,61
20170402160000,83450,50671,56500,32779,65,30220,60
20170402170000,83450,52019,56500,31431,60,28872,56
20170402180000,83450,52627,56500,30823,59,28264,54
20170402190000,85336,55100,56500,30236,55,27677,50
20170402200000,85386,56362,56500,29024,51,26465,47
20170402210000,85386,56050,56500,29336,52,26777,48
20170402220000,85386,56745,56500,28641,50,26082,46
20170402230000,85386,56794,56500,28592,50,26033,46
20170403000000,85386,54733,56500,30653,56,28094,51
20170403010000,85386,51262,67580,34124,67,31565,62
20170403020000,85386,51432,67580,33954,66,31395,61
20170403030000,84702,52180,67200,32523,62,30380,58
20170403040000,84702,52925,67200,31777,60,29634,56
20170403050000,84702,53746,67200,30956,58,28813,54
20170403060000,84702,56683,67200,28019,49,25876,46
20170403070000,83901,61931,67200,21970,35,19827,32
20170403080000,83901,64374,67200,19527,30,17384,27
20170403090000,83901,65690,67200,18211,28,16068,24
20170403100000,84133,65703,67200,18430,28,16287,25
20170403110000,84133,65395,67200,18738,29,16595,25
20170403120000,84021,61895,67200,22126,36,19983,32
20170403130000,84021,62555,67200,21467,34,19324,31
20170403140000,84021,63044,67200,20977,33,18834,30
20170403150000,83925,62931,67200,20994,33,18851,30
20170403160000,83925,63568,67200,20357,32,18214,29
20170403170000,84037,63991,67200,20046,31,17903,28
20170403180000,94959,63732,67200,31227,49,29084,46
20170403190000,85301,65205,67200,20096,31,17953,28
20170403200000,85301,64651,67200,20650,32,18507,29
20170403210000,85301,63281,67200,22020,35,19877,31
20170403220000,85701,63083,67200,22618,36,20475,32
20170403230000,85701,62417,67200,23284,37,21141,34
20170404000000,85701,60135,67200,25566,43,23423,39
20170404010000,85701,56885,65150,28817,51,26674,47
20170404020000,85536,56509,65150,29028,51,26832,47
20170404030000,85536,57143,65150,28393,50,26197,46
20170404040000,85536,57466,65150,28070,49,25874,45
20170404050000,85975,59099,65150,26876,45,24680,42
20170404060000,86064,61026,65150,25038,41,22842,37
20170404070000,85764,62045,65150,23719,38,21523,35
20170404080000,85764,63547,65150,22218,35,20022,32
20170404090000,86064,66013,65150,20051,30,17855,27
20170404100000,86064,65400,65150,20664,32,18468,28
20170404110000,86064,65086,65150,20978,32,18782,29
20170404120000,86064,61355,65150,24709,40,22513,37
20170404130000,86064,60741,65150,25323,42,23127,38
20170404140000,86064,63725,65150,22339,35,20143,32
20170404150000,86064,63140,65150,22924,36,20728,33
20170404160000,86064,63833,65150,22231,35,20035,31
20170404170000,86064,64140,65150,21924,34,19728,31
20170404180000,86064,63917,65150,22147,35,19951,31
20170404190000,86070,65412,65150,20658,32,18462,28
20170404200000,86070,65131,65150,20939,32,18743,29
20170404210000,86070,63083,65150,22987,36,20791,33
20170404220000,86070,62400,65150,23670,38,21474,34
20170404230000,86070,61599,65150,24471,40,22275,36
20170405000000,86070,59447,65150,26623,45,24427,41
20170405010000,86061,57105,68490,28956,51,26760,47
20170405020000,86061,56062,68490,29999,54,27803,50
20170405030000,85802,55371,68490,30432,55,28236,51
20170405040000,85802,56033,68490,29770,53,27574,49
20170405050000,85787,57035,68490,28752,50,26556,47
20170405060000,85787,59063,68490,26724,45,24528,42
20170405070000,86127,62559,68490,23568,38,21372,34
20170405080000,85887,65732,68490,20155,31,17959,27
20170405090000,85569,67663,68490,17906,26,15710,23
20170405100000,86009,67683,68490,18326,27,16130,24
20170405110000,85984,68161,68490,17823,26,15627,23
20170405120000,86109,64841,68490,21268,33,19072,29
20170405130000,85646,64563,68490,21083,33,18887,29
20170405140000,85646,68060,68490,17586,26,15390,23
20170405150000,85623,67720,68490,17903,26,15707,23
20170405160000,86109,68015,68490,18094,27,15898,23
20170405170000,86046,67522,68490,18524,27,16328,24
